"station_id","station_name","lat","lng","start_count","start_count_member","start_count_casual"
"20226","Oglesby Ave & 100th St","41.7133832132043149","-87.5658484363836624","65","26","39"
"20218","Avenue O & 118th St","41.6810066775984852","-87.5379491277134624","64","14","50"
"KA1503000011","Halsted St & 56th St","41.7929545582246615","-87.6450023576627602","64","27","37"
"641","Public Rack - Loomis St & 87th St","41.7398638056692308","-87.6599299704769231","64","59","5"
"814","Public Rack - Prairie Ave & 47th St ","41.8097836043524417","-87.6196149549830148","64","29","35"
"1102.0","Public Rack - Central Ave & Pensacola Ave","41.9600179675889724","-87.7672629254486217","63","33","30"
"861","Public Rack - Sawyer Ave & Lawrence Ave","41.9685683248346055","-87.7096372510279895","63","22","41"
"307","Leamington Ave & Hirsch St","41.9073380522962965","-87.7531334372222221","63","3","60"
"495","Public Rack - Keystone Ave & Irving Park Rd","41.9527213373475782","-87.7298608968404559","63","34","29"
"403","Kildare Ave & 55th St","41.7917343022222222","-87.7303048569687501","63","12","51"
"1212.0","Public Rack - Forest Glen & Peterson","41.9898722057096775","-87.7427500380000002","63","53","10"
"393","Oketo Ave & Addison St","41.9435462127390182","-87.8111371901343667","63","11","52"
"336","La Villita Park (Albany/30th)","41.8395409733585858","-87.7012605000580808","63","9","54"
"572","State St & 76th St","41.7738477300186480","-87.6431527013006994","62","35","27"
"332.0","Harding Ave & 26th St","41.8428538118595043","-87.7220655449173553","62","23","39"
"20244","Halsted St & 73rd St","41.7616117209699306","-87.6441522842512172","61","14","47"
"368.0","Tripp Ave & 31st St","41.8380379394805553","-87.7303277531944444","61","16","45"
"836","Public Rack - Kedzie Ave & Archer Ave","41.8119495913717950","-87.7030640842794872","61","15","46"
"308","Major Ave & Bloomingdale Ave","41.9121356240160000","-87.7688774743493337","61","7","54"
"20125","Halsted St & 104th St","41.7051452627997980","-87.6424244443017349","61","23","38"
"471","Damen Ave & 33rd St","41.8340978479195405","-87.6755925838429121","60","31","29"
"20201","Kedzie Ave & 104th St","41.7031817028506943","-87.7011432442812500","60","2","58"
"984","Public Rack - Ashland Ave & 91st St","41.7284049849689922","-87.6626003193875967","60","48","12"
"587","Wabash Ave & 83rd St","41.7427026549892329","-87.6229665823496062","60","18","42"
"932","Public Rack - Jensen Park","41.9638990501019281","-87.7205776712286500","59","47","12"
"1134.0","Public Rack - Kimball Ave & Lawrence Ave","41.9681119878807589","-87.7131194620460705","59","32","27"
"16950","Ashland Ave & 66th St","41.7740755108484850","-87.6637987355454545","58","32","26"
"419","Sacramento Blvd & Polk St","41.8704881525212122","-87.7001421916787882","58","27","31"
"375","Long Ave & North Ave","41.9094503514654087","-87.7606638472704404","58","14","44"
"1224.0","Public Rack - Kilpatrick & Elston","41.9699830635545723","-87.7430052473598823","58","41","17"
"427","Whipple St & Roosevelt Rd","41.8668863198496730","-87.7014153574738566","58","24","34"
"20239","Marquette Ave & 89th St","41.7336758216197609","-87.5583843740917583","57","23","34"
"23106","Kenneth Ave & Lawrence Ave","41.9678940967666667","-87.7399911434749998","57","26","31"
"1085.0","Public Rack - 63rd Pl & Narraganssett Ave","41.7769628545989584","-87.7818546214375002","57","5","52"
"544","Public Rack - Laramie Ave & Belmont Ave","41.9388502608936782","-87.7562418327816091","57","31","26"
"1128.0","Public Rack - 4810 Keeler Ave","41.9684803776250001","-87.7329121489374999","56","38","18"
"498","Public Rack - Avondale Ave & Addison St","41.9477775320294987","-87.7199123295604718","56","27","29"
"21357","Lamon Ave & Armitage Ave","41.9167246198541667","-87.7494673216458331","56","43","13"
"508","Public Rack - Pulaski Rd & Fullerton Ave","41.9235761519724519","-87.7280943750220385","55","29","26"
"20217","Torrence Ave & 126th Pl","41.6663020159552780","-87.5571994660847477","54","1","53"
"958","Public Rack - State ST & 42nd St","41.8194568991931464","-87.6277500904704050","54","34","20"
"363.0","Tripp Ave & 15th St","41.8605707839069070","-87.7310420191201199","54","28","26"
"20212","Altgeld Gardens","41.6567709007337751","-87.5988087376104339","54","4","50"
"23107","Karlov Ave & Lawrence Ave","41.9679436330398859","-87.7304006805498574","54","35","19"
"1235.0","Public Rack - Lockwood & Archer","41.7968634798048047","-87.7554164455075075","53","17","36"
"20128","S Wentworth Ave & W 111th St","41.6913681799166669","-87.6290556485833336","53","11","42"
"305","Menard Ave & Division St","41.9016203628081762","-87.7703498762421382","53","17","36"
"391","Rockwell St & 63rd St","41.7792512026437910","-87.6891262471568625","53","13","40"
"20237","Yates Blvd & 93rd St","41.7261660421711077","-87.5662837372050189","53","10","43"
"502","Public Rack - Milwaukee Ave & Addison St","41.9474925571045750","-87.7370046565980390","52","19","33"
"991","Public Rack - Western Ave & 96th St","41.7187589798776758","-87.6814434570428137","52","44","8"
"593","Public Rack - Wallace St & 112 St","41.7866874775191740","-87.6448318669823010","52","31","21"
"582","Phillips Ave & 83rd St","41.7445329626830065","-87.5650685600392161","52","21","31"
"627","Public Rack - Halsted St & 95th St - SE","41.7203169216467660","-87.6412302393681590","52","40","12"
"832","Public Rack - Christiana Ave & Archer Ave","41.8103857407536232","-87.7094918594260868","51","35","16"
"1120.0","Public Rack - Milwaukee Ave & Catalpa Ave","41.9773334775723271","-87.7690211691132074","51","33","18"
"16970","Bennett Ave & 79th St","41.7517932132687075","-87.5784984337619046","51","6","45"
"486","Public Rack - California Ave & Devon Ave - NW","41.9989935250373832","-87.6998240249376948","51","39","12"
"417","Troy St & Jackson Blvd","41.8785978677951806","-87.7027401889598394","50","20","30"
"914","Public Rack - Martin Luther King Dr & 44th St","41.8143475681372548","-87.6163407827679737","50","25","25"
"801","Public Rack - N Narragansett Ave & Grand Ave","41.9218952098799998","-87.7842630752500002","49","24","25"
"847","Public Rack - Brandon Ave & 91st St","41.7301320528100000","-87.5476417661966667","49","47","2"
"1219.0","Public Rack - Kimball & Ardmore","41.9870760988802589","-87.7138849258058254","48","32","16"
"682","Public Rack - 111th St - Morgan Park Metra","41.6920764058951310","-87.6704273633670410","48","37","11"
"1131.0","Public Rack - Springfield Ave & Lawrence Ave","41.9684144218451175","-87.7258340151548824","48","20","28"
"1127.0","Public Rack - Karlov Ave & Lawrence Ave","41.9684504215319864","-87.7300331396060605","48","23","25"
"548","Public Rack - Cicero Ave & Altgeld St","41.9265164286111111","-87.7470969592666667","48","33","15"
"551","Public Rack - Cicero Ave & North Ave","41.9095140438333333","-87.7462771091148151","47","34","13"
"367","Mayfield & Roosevelt Rd","41.8664379158705881","-87.7714539557882353","47","9","38"
"775","Public Rack - Kedzie Ave & 58th St","41.7890153949047616","-87.7020584876870746","46","27","19"
"1217.0","Public Rack - Christiana & Lincoln","41.9932767310289855","-87.7125430365362317","46","20","26"
"20111","Olive Harvey College","41.7095660942585001","-87.5902335419537189","45","20","25"
"805","Public Rack - Neva Ave & Grand Ave","41.9228797231380470","-87.8036858436127946","45","12","33"
"23191","Springfield Ave & North Ave","41.9101626468836477","-87.7238305553899370","45","25","20"
"815","Public Rack - Forrestville Ave & 47th St","41.8094257283000000","-87.6126436211703704","45","29","16"
"354","Parkside Ave & Armitage Ave","41.9184075500505051","-87.7685681469696968","45","5","40"
"1180.0","Public Rack - N. Oakview and W. Gregory St","41.9801145459053031","-87.8438178317840908","45","9","36"
"376","Menard Ave & North Ave","41.9098267767790697","-87.7701260738488371","44","7","37"
"1092.0","Public Rack - 56th St & Mulligan Ave","41.7903799980361446","-87.7799543932530123","44","3","41"
"550","Public Rack - Laramie Ave & Grand Ave","41.9177321341782178","-87.7568719312376236","44","28","16"
"1229.0","Public Rack - Nordica & Archer","41.7921796607725858","-87.7977441544205607","44","22","22"
"366.0","Spaulding Ave & 16th St","41.8591292618173512","-87.7083578161141552","44","9","35"
"466","California Ave & 29th St","41.8401887591152262","-87.6933632945473252","43","12","31"
"373","Augusta Blvd & Laramie Ave","41.8987083205962444","-87.7556743991361503","43","2","41"
"349","Spaulding Ave & 63rd St","41.7797320449217686","-87.7086110476700681","43","14","29"
"1058","Public Rack - Kildare Ave & North Ave","41.9099146358659004","-87.7327520631494253","43","22","21"
"1057","Public Rack - Tripp Ave & North Ave","41.9099421417362637","-87.7321674084981686","43","18","25"
"863","Public Rack - Karlov Ave & Milwaukee Ave","41.9416490514214560","-87.7299367559923372","43","17","26"
"493","Public Rack - St Louis Ave & Berteau Ave","41.9585292359686274","-87.7158872955647056","42","15","27"
"21356","Lavergne Ave & Fullerton Ave","41.9240124075063294","-87.7511833705569619","42","18","24"
"1228.0","Public Rack - S. New England/ W. 65th","41.7737241628769839","-87.7933197448769843","42","0","42"
"988","Public Rack - Western Ave & 110th St","41.6935290065480227","-87.6811158646836156","41","23","18"
"330.0","Keeler Ave & Roosevelt Rd","41.8668900901822915","-87.7300001802916664","40","11","29"
"488","Public Rack - McCormick Blvd & Devon Ave","41.9983842710952383","-87.7108553713373015","40","23","17"
"20126","S Aberdeen St & W 106th St","41.7011437571465199","-87.6493932342930403","40","14","26"
"1239.0","Public Rack - S Menard & W 63rd","41.7776242651308017","-87.7672822290000003","40","5","35"
"1263.0","Public Rack - Columbus & 79th","41.7492653926228071","-87.7042086830833336","40","1","39"
"564","Racine Ave & 65th St","41.8106971515582328","-87.6812348405341365","40","10","30"
"1112.0","Public Rack - Milwaukee Ave & Pensacola Ave","41.9595872248148148","-87.7527916227901235","39","20","19"
"1199.0","Public Rack - Nagel & Higgins","41.9764898347901235","-87.7877487626543206","39","4","35"
"588","South Chicago Ave & 83rd St","41.7403224147370892","-87.5783060720093897","39","12","27"
"21374","Kilpatrick Ave & Grand Ave","41.9127065713333332","-87.7436227575261042","39","23","16"
"750","Public Rack - Harper Ave & 63rd St","41.7807072115909095","-87.5879947968560600","38","17","21"
"20225","Commercial Ave & 100th St","41.7133163077995461","-87.5511172628750749","38","20","18"
"20243","Michigan Ave & 114th St","41.6870192325506817","-87.6210825022682462","38","11","27"
"1215.0","Public Rack - Avers & Granville","41.9938635662896823","-87.7249943592619040","38","23","15"
"20208","Major Taylor Trail & 124th St","41.6687008715570621","-87.6371299126840309","38","9","29"
"21360","Kilbourn Ave & Roscoe St","41.9427283613775101","-87.7395548315582331","37","12","25"
"1175.0","Public Rack - Hiawatha & Mendota","42.0071044286351353","-87.7780655323513509","37","12","25"
"1036","Public Rack - Kedzie Ave & 60th St","41.7852868660855856","-87.7030765397747746","37","32","5"
"1093.0","Public Rack - 61st St & Melvina Ave","41.7806094841173709","-87.7774910371126761","37","7","30"
"563","Public Rack - Central Ave & George St","41.9317490678711111","-87.7675283904533332","37","25","12"
"1040","Public Rack - Talman Ave & Pershing Rd","41.8220392116846847","-87.6905433375585584","37","13","24"
"1031","Public Rack - Komensky Ave & 63rd St","41.7790232705151515","-87.7228040041082253","37","12","25"
"1124.0","Public Rack - Lotus Ave & Lawrence Ave","41.9679870054647889","-87.7631155429530514","37","16","21"
"1129.0","Public Rack - Elston Ave & Kenneth Ave","41.9678739135526316","-87.7396047382982458","36","8","28"
"1119.0","Public Rack - Central Ave & Lawrence Ave","41.9680960524675926","-87.7679069209166667","36","17","19"
"1211.0","Public Rack - Keating & Peterson","41.9901222881999998","-87.7471787528571431","36","24","12"
"1017","Public Rack - Foster Ave & Drake Ave","41.9760491699466666","-87.7178189489733335","35","18","17"
"1204.0","Public Rack - Leamington & Elston","41.9780130770095238","-87.7565234887142854","35","8","27"
"1269.0","Public Rack - Western & 79th","41.7508218693881859","-87.6826123800590718","34","3","31"
"20209","S Michigan Ave & E 118th St","41.6798726262907800","-87.6205455030070926","34","3","31"
"1189.0","Public Rack - Neva & Foster","41.9742582193671496","-87.8064862573381642","34","26","8"
"629","Public Rack - Michigan Ave & 96th St","41.7191731784350283","-87.6205065568531080","34","8","26"
"23190","Karlov Ave & Armitage Ave","41.9174710486304349","-87.7289537301231884","33","16","17"
"1227.0","Public Rack - Monticello & Lawrence","41.9683260473636366","-87.7195594185353536","33","11","22"
"1132.0","Public Rack - Lawrence Ave & Kimball Ave","41.9685925565572140","-87.7121701504726370","33","22","11"
"23143","Kedzie Ave & 66th Pl","41.7725799291722222","-87.7030539523000002","33","9","24"
"20211","Eberhart Ave & 131st St","41.6583433959490735","-87.6107176573954822","33","1","32"
"935","Public Rack - Lorel Ave & Grand Ave","41.9187879985572917","-87.7597941270416669","32","11","21"
"556","Throop St & 52nd St","41.7996606604417669","-87.6571963086465863","32","10","22"
"1038","Public Rack - Kedzie Ave & 62nd Pl","41.7800435149166668","-87.7017462476372550","32","21","11"
"1056","Public Rack - Sawyer Ave & Chicago Ave","41.8957614623015873","-87.7082273029523810","32","19","13"
"1123.0","Public Rack - Milwaukee Ave & Lawrence Ave","41.9679376615666669","-87.7601826185722220","31","21","10"
"1200.0","Public Rack - Melvina & Foster","41.9759142666231886","-87.7831718845797103","31","10","21"
"749","Public Rack - Evans Ave & 63rd St","41.7804603466987180","-87.6076166210576917","31","24","7"
"1048","Public Rack - Western Ave & 47th Pl","41.8090194736417910","-87.6823999543880597","31","22","9"
"1104.0","Public Rack - Irving Park Rd & Austin Ave","41.9528626218888888","-87.7773710453015873","31","15","16"
"1275.0","Public Rack - Norwood Park Station ","41.9920247836021507","-87.7991638213172044","31","22","9"
"948","Public Rack - South Shore Dr & 71st St","41.7688707202786886","-87.5608081659344262","30","15","15"
"1205.0","Public Rack - Lynch & Elston","41.9809970948000001","-87.7613454506388892","30","12","18"
"581","Public Rack - Baltimore Ave & 133rd St","41.6520307938620689","-87.5482764900689653","30","10","20"
"677","Public Rack - Rockwell & 111th St","41.6907837650848484","-87.6876353264969698","30","24","6"
"1055","Public Rack - Kedzie Ave & Chicago Ave","41.8958077195399060","-87.7065904097276993","30","17","13"
"972","Public Rack - Normal Ave & 111th St","41.6921726588102560","-87.6358597531897434","30","10","20"
"1090.0","Public Rack - Minuteman Park","41.7858207027758620","-87.7623433663160917","29","1","28"
"696","Public Rack - Hamilton Ave & 95th St","41.7207079785359477","-87.6772271635228759","29","8","21"
"20129","Ada St & 113th St","41.6875639378522851","-87.6554413492791575","29","8","21"
"788","Public Rack - Greenwood Ave & Lake Park Ave","41.8178603856190476","-87.5996362152142861","29","14","15"
"703","Public Rack - Marshfield Ave & 87th St","41.7370177686309524","-87.6626297690476189","28","15","13"
"1271.0","Public Rack - Western & 83rd","41.7431590810344826","-87.6824092426494250","28","11","17"
"695","Public Rack - Western Ave & 100th St","41.7113494884814815","-87.6815130700074073","28","9","19"
"824","Public Rack - Avers Ave & Archer Ave","41.8020912239646467","-87.7197959345303030","27","2","25"
"20240","Indiana Ave & 133rd St","41.6527340118085106","-87.6178368175602838","27","0","27"
"23140","California Ave & 71st St","41.7647510501038250","-87.6931214408688525","27","14","13"
"1095.0","Public Rack - Mobile Ave & Archer Ave","41.7926647094935896","-87.7802137409038462","27","3","24"
"20118","Eggleston Ave & 92nd St","41.7275982777134553","-87.6348506248101013","27","13","14"
"394","Panama Ave & Grace St","41.9493786312138367","-87.8298029193207547","27","0","27"
"489","Public Rack - Spaulding Ave & Bryn Mawr Ave","41.9816734259055553","-87.7107675836555558","27","18","9"
"844","Public Rack - Bishop St & 46th St","41.8098322462881356","-87.6612374481186441","27","23","4"
"823","Public Rack - Kedzie Ave & 54th St - SE","41.7927557113661204","-87.7022907232896177","27","10","17"
"539","Public Rack - Eli Whitney Public School","41.8401196411818182","-87.7260405249939395","26","2","24"
"541","Public Rack - Laramie Ave & Warwick Ave","41.9491271046257308","-87.7579224941812865","26","5","21"
"1177.0","Public Rack - Sayer & Northwest Hwy","41.9925971822068966","-87.8014879893563219","26","18","8"
"1100.0","Public Rack - Melvina Ave & Montrose Ave","41.9589773931602563","-87.7817535879679490","25","10","15"
"1122.0","Public Rack - Winona St & Elston Ave","41.9734987127581699","-87.7503272562549022","25","10","15"
"304","Lavergne Ave & Division St","41.9017112648916668","-87.7506839873416660","25","6","19"
"722","Public Rack - Racine Ave & 74th St","41.7594755373809521","-87.6537710465416663","25","10","15"
"1150.0","Public Rack - Bryn Mawr Ave & Spaulding Ave","41.9829563103333335","-87.7115309068571431","24","11","13"
"1087.0","Public Rack - Sayre Ave & 59th St","41.7843920358666666","-87.7960768750600004","24","12","12"
"483","Public Rack - Western Ave & Jarvis Ave","42.0172035442091503","-87.6902660449411765","24","18","6"
"876","Public Rack - Throop St & 109th Pl","41.6924518987017542","-87.6521527798684211","24","22","2"
"1149.0","Public Rack - Lemont Ave & Keating Ave","41.9912300606837605","-87.7470102993076928","24","11","13"
"957","Public Rack - Langley Ave & Oakwood Blvd","41.8226887476746034","-87.6095846824841262","24","14","10"
"1243.0","Public Rack - Ford City Mall","41.7574634843840580","-87.7412640518913046","24","2","22"
"1216.0","Public Rack - St Louis & Lincoln","41.9960230490567374","-87.7166201497234040","23","12","11"
"416","Washtenaw Ave & Madison St","41.8812394299687493","-87.6937423471770841","23","6","17"
"1018","Public Rack - Kostner Ave & Wrightwood Ave","41.9282181127111108","-87.7364977834592593","23","13","10"
"652","Rhodes Ave & 71st St","41.7660077525227274","-87.6117234904015150","23","11","12"
"509","Public Rack - Mozart Elementary School","41.9208632649583336","-87.7214101211583335","22","10","12"
"859","Public Rack - Spaulding Ave & Foster Ave","41.9780041387361109","-87.7102779891736115","22","16","6"
"1027","Public Rack - Fairfield Ave & 63rd St","41.7797545201219514","-87.6909129629268293","22","13","9"
"552","Public Rack - Cicero Ave & Cortland St - midblock","41.9172570935042736","-87.7474234597094015","22","5","17"
"933","Public Rack - Drake Ave & Leland Ave","41.9665289987185188","-87.7173096654444444","22","15","7"
"1213.0","Public Rack - Kostner & Peterson","41.9899431965362318","-87.7382936453550728","22","20","2"
"772","Public Rack - Kedzie Ave & 61st Pl E","41.7811608937083332","-87.7014568620583335","22","5","17"
"1097.0","Public Rack - Meade Ave & Archer Ave","41.7937622099393940","-87.7737930214393934","21","1","20"
"694","Public Rack - Wood St & 103rd St","41.7082789318106061","-87.6685980492954543","21","9","12"
"916","Public Rack - Wood St & 47th St","41.8093251979777778","-87.6699838146666667","21","6","15"
"1264.0","Public Rack - Homan & 79th","41.7498812750833332","-87.7078638349583338","21","3","18"
"1047","Public Rack - Maplewood Ave & 47th St","41.8088188663414634","-87.6889310199268295","21","11","10"
"1109.0","Public Rack - Milwaukee Ave & Sunnyside Ave","41.9624259539922479","-87.7562338227984498","21","11","10"
"628","Public Rack - Abbott Park","41.7215701408333330","-87.6223951692261900","21","5","16"
"1147.0","Public Rack - Kedvale Ave & Peterson Ave","41.9901935911081080","-87.7322110737387389","21","18","3"
"1191.0","Public Rack - Central & Berteau","41.9573470841544717","-87.7677448875365851","21","12","9"
"496","Public Rack - Kedvale Ave & Avondale Ave","41.9525220121259257","-87.7310495028444444","20","14","6"
"724","Public Rack - Halsted St & 76th St","41.7574757795512822","-87.6425125438205123","20","4","16"
"1054","Public Rack - Division St & Christiana Ave","41.9020725144074075","-87.7106345628796300","20","10","10"
"1201.0","Public Rack - Austin & Higgins","41.9721673503684209","-87.7784841354912282","20","4","16"
"793","Public Rack - Central Ave & Corcoran Pl","41.8874410181742423","-87.7653245387803027","20","0","20"
"1206.0","Public Rack - Linder & Elston","41.9818461765765765","-87.7678226330360362","20","3","17"
"1257.0","Public Rack - S. Kilpatrick and W. 79th","41.7494375138684211","-87.7396942480789476","20","6","14"
"954","Public Rack - Prairie Ave & Garfield Blvd N","41.7944010871037032","-87.6189238616222222","20","9","11"
"1192.0","Public Rack - Central & Leland","41.9662458166491228","-87.7678236247807013","20","11","9"
"566","Public Rack - Narragansett Ave & Fullerton Ave","41.9232046451196580","-87.7837631964017092","20","4","16"
"23141","Artesian Ave & 71st St","41.7643427791759258","-87.6844254041111111","20","10","10"
"698","Public Rack - Bell Ave & 95th St","41.7210122480571427","-87.6788773670571431","20","5","15"
"736","Public Rack - Jeffrey Blvd & 71st St","41.7669700230075757","-87.5768345548939391","20","14","6"
"1140.0","Public Rack - Natoma Ave & Bryn Mawr Ave","41.9823836405175442","-87.7905623480614039","20","12","8"
"846","Public Rack - Buffalo Ave & 89th St","41.7332112741466673","-87.5442829272000000","19","9","10"
"1088.0","Public Rack - Natoma Ave & 61st St","41.7805432665083333","-87.7881955652250000","19","0","19"
"752","Public Rack - Kimbark Ave & 63rd St","41.7805066990555553","-87.5936519978472229","19","12","7"
"20210","State St & 123rd St","41.6706523218459317","-87.6226259761726267","19","2","17"
"719","Public Rack - Ashland Ave & 76th St","41.7588320647261904","-87.6611178276071429","19","7","12"
"1178.0","Public Rack - Harlem & Palatine","41.9967352812870371","-87.8078343804629628","19","6","13"
"1108.0","Public Rack - Cicero Ave & Belle Plaine Ave","41.9560464869561401","-87.7476866783333332","19","14","5"
"1223.0","Public Rack - Kenton & Lawrence","41.9683241138108106","-87.7426516916936932","19","15","4"
"21312","Lockwood Ave & Wrightwood Ave","41.9277817445083337","-87.7584883953750000","19","15","4"
"20220","Avenue L & 114th St","41.6880428481884055","-87.5365694342898557","18","1","17"
"840","Public Rack - Marshfield Ave & 45th St","41.8121186140416666","-87.6666181035333333","18","8","10"
"1277.0","Public Rack - Peterson Park","41.9787109255772360","-87.7555313289430898","18","6","12"
"783","Public Rack - California Ave & Pershing Rd","41.8216764673675213","-87.6930378426068377","18","8","10"
"1225.0","Public Rack - Kenneth & Carmen","41.9726404202380949","-87.7392912195523817","18","8","10"
"1209.0","Public Rack - Leader & Caldwell","41.9914199771372549","-87.7542116120392162","18","7","11"
"760","Public Rack - Kedzie Ave & 64th St - SW","41.7774565739444443","-87.7027652664537036","18","6","12"
"1284.0","Public Rack - Forest Glen Station ","41.9787053657129629","-87.7555341239537036","18","6","12"
"399","Lavergne Ave & 46th St","41.8096575482456139","-87.7488367473684205","18","1","17"
"1033","Public Rack - Pulaski Rd & 65th St","41.7722447166571429","-87.7217737685238094","18","2","16"
"1222.0","Public Rack - Central Park & Bryn Mawr","41.9822554933153151","-87.7196830559189184","18","7","11"
"966","Public Rack - Laporte Ave & Armitage Ave","41.9182069983888891","-87.7499897484666670","17","10","7"
"717","Public Rack - Mackinaw Ave & 85th St","41.7419882407117117","-87.5431520848108111","17","7","10"
"23142","Artesian Ave & Marquette Rd","41.7720439291612905","-87.6846406561290319","17","7","10"
"702","Public Rack - Western Ave & 92nd Pl","41.7264468461547619","-87.6815449400595246","17","2","15"
"1091.0","Public Rack - Mulligan Ave & 56th St","41.7903732921379314","-87.7799978800114941","17","2","15"
"860","Public Rack - Christiana Ave & Lawrence Ave","41.9693375303232322","-87.7111644643939394","17","11","6"
"1042","Public Rack - Laflin St &51st ST","41.8012741329247312","-87.6618109882150539","17","14","3"
"23139","Kedzie Ave & Redfield Dr","41.7652295975609756","-87.7031958333333329","17","6","11"
"1279.0","Public Rack - Richard Daley College","41.7548457723529409","-87.7236516679215688","17","3","14"
"18025","Carpenter St & 63rd St","41.7798753128733332","-87.6509197540133336","17","12","5"
"756","Public Rack - Albany Ave & 63rd St","41.7793924479009007","-87.7004617507117114","17","10","7"
"1220.0","Public Rack - Kostner & Bryn Mawr","41.9824231622828279","-87.7377104132121215","17","11","6"
"1074.0","Public Rack - Pulaski Rd & 83rd St","41.7410376778045977","-87.7213013479195397","16","1","15"
"1202.0","Public Rack - Mango & Higgins","41.9715545128529410","-87.7722038221470588","16","7","9"
"1168.0","Public Rack - Hiawatha Ave & Minnehaha Ave","41.9996137953548385","-87.7603931814301077","16","6","10"
"1076.0","Public Rack - 82nd st & Kedzie Ave","41.7427518901875000","-87.7019062705416669","16","0","16"
"873","Public Rack - Harvard Ave & 119th St","41.6792422901296296","-87.6302716711759264","16","0","16"
"1208.0","Public Rack - Central & Prescott","41.9923366569555549","-87.7663282453777777","16","2","14"
"1148.0","Public Rack - Pulaski Rd & Stevens Ave","41.9910856391176469","-87.7290994279607844","16","6","10"
"1133.0","Public Rack - Bernard St & Foster Ave","41.9758844087047621","-87.7126362382476191","16","7","9"
"1246.0","Public Rack - California & 71st","41.7636332281388892","-87.6924941163703708","16","2","14"
"1259.0","Public Rack - Kostner & 83rd","41.7418183974838703","-87.7313411420967742","16","5","11"
"919","Public Rack - Pullman - Walmart","41.6983023996333336","-87.5990099118555547","16","7","9"
"476","Public Rack - Francisco Ave & Touhy Ave","42.0115988762916666","-87.7009905216562500","16","4","12"
"995","Public Rack - King Dr & 71st St","41.7665917651965812","-87.6157315575470087","16","10","6"
"1234.0","Public Rack - Linder & 51st","41.7999712801944446","-87.7600073997638883","16","3","13"
"913","Public Rack - 532 E 43rd St","41.8172409118828825","-87.6127439313063065","16","4","12"
"780","Public Rack - Lamon Ave & Archer Ave","41.7982678114351850","-87.7449449102777772","16","9","7"
"753","Public Rack - Jeffery Blvd & 67th St","41.7730510478965515","-87.5767398681494252","15","8","7"
"782","Public Rack - Linder Ave & Archer Ave","41.7961338507604169","-87.7596087629374994","15","5","10"
"757","Public Rack - Kedzie Ave & 63rd St","41.7792916257380954","-87.7018883836071429","15","7","8"
"825","Public Rack - Kedzie Ave & 54th St - SW","41.7975192434731183","-87.7019134466774194","15","4","11"
"830","Public Rack - Pulaski & 52nd","41.7984227167395833","-87.7218630893750003","15","2","13"
"1272.0","Public Rack - Damen & 81st","41.7476987783793103","-87.6720499434827586","15","11","4"
"1039","Public Rack - Kedzie Ave & 61st Pl W","41.7817508307849463","-87.7030260405161287","15","5","10"
"858","Public Rack - Christiana Ave & Bryn Mawr Ave","41.9819065076060605","-87.7115972514242424","15","7","8"
"1145.0","Public Rack - Peterson Ave & Milwaukee Ave","41.9898597412413794","-87.7806886206666669","15","3","12"
"875","Public Rack - Halsted St & 111th St","41.6917411776888890","-87.6424167298111110","15","6","9"
"692","Public Rack - Western Ave & 104th St - East","41.7021953916666668","-87.6808490999999995","15","8","7"
"533","Public Rack - Avers Ave & Ogden Ave","41.8521454020537631","-87.7207508824193545","15","3","12"
"1086.0","Public Rack - 63rd St and Nagle Ave","41.7779467951309523","-87.7819007354166671","15","2","13"
"626","Public Rack - Halsted St & 95th St - SW","41.7206689562000000","-87.6424453199866668","15","13","2"
"1181.0","Public Rack - Delphina & Foster","41.9724403074222223","-87.8407251809333330","15","0","15"
"1020","Public Rack - Hamlin Ave & Madison St","41.8809017184270833","-87.7208492704062500","15","9","6"
"1141.0","Public Rack - Holbrook St & Milwaukee Ave","41.9916532649583337","-87.7823516179166663","14","1","13"
"979","Public Rack - Ewing Ave & 107th St","41.7003337290416667","-87.5357707330520834","14","1","13"
"1176.0","Public Rack - Imlay & Milwaukee","41.9989927316666666","-87.7895623771410262","14","3","11"
"21359","Kilbourn Ave & Belden Ave","41.9223402617051282","-87.7390210069871800","14","8","6"
"688","Public Rack - Western Ave & 104th St - West","41.7020287688412700","-87.6808909928571424","14","3","11"
"542","Public Rack - Chopin Park","41.9416321162261906","-87.7611343868214282","14","5","9"
"909","Public Rack - Wolcott Ave & 61st St","41.7823381754761899","-87.6716786109841271","14","7","7"
"950","Public Rack - Woodlawn Ave & 63rd St S","41.7797030471724138","-87.5968595175057472","14","4","10"
"1256.0","Public Rack - Springfield & 79th","41.7496645519462366","-87.7209212723118281","14","2","12"
"1084.0","Public Rack - Linder Ave & 64th Pl","41.7754710276527781","-87.7580292853749996","14","0","14"
"1172.0","Public Rack - Touhy Ave & Oconto Ave","42.0117740698985504","-87.8076193332608696","14","4","10"
"841","Public Rack - Damen Ave & 47th St","41.8090046662179483","-87.6751332623461538","14","6","8"
"1028","Public Rack - Whipple St & 63rd St","41.7791205303666663","-87.6998800379222220","14","11","3"
"1238.0","Public Rack - Austin & 62nd","41.7797617823199993","-87.7710156649333332","14","0","14"
"482","Public Rack - Chase Ave & Touhy Ave - NE","42.0126968415632183","-87.6900748010114941","14","7","7"
"21390","California Ave & Marquette Rd","41.7716123194444444","-87.6933328819444446","14","4","10"
"826","Public Rack - Harding Ave & 47th St","41.8084910709999996","-87.7218358712261904","14","2","12"
